,,DE_BadenWue,DE_Bayern,DE_Berlin,DE_Brandenburg,DE_Bremen,DE_Hamburg,DE_Hessen,DE_MeckPom,DE_Niedersachsen,DE_NordRheinWest,DE_RheinlPfalz,DE_Saarland,DE_Sachsen,DE_SachsenAnhalt,DE_SchleswHolst,DE_Thueringen,Austria,Belgium,Czech_Republic,Denmark,France,Italy,Luxembourg,Netherlands,Norway,Poland,Sweden,Switzerland
BEV,t4543,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4544,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4545,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4546,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4547,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4548,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4549,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4550,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4551,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4552,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4553,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4554,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4555,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4556,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4557,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4558,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4559,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4560,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4561,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4562,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4563,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4564,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4565,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4566,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4567,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4568,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4569,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4570,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4571,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4572,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4573,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4574,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4575,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4576,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4577,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4578,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4579,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4580,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4581,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4582,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4583,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4584,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4585,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4586,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4587,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4588,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4589,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4590,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4591,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4592,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4593,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4594,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4595,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4596,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4597,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4598,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4599,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4600,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4601,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4602,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4603,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4604,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4605,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4606,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4607,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4608,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4609,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4610,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4611,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4612,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4613,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4614,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4615,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4616,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4617,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4618,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4619,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4620,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4621,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4622,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4623,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4624,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4625,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4626,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4627,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4628,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4629,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4630,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4631,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4632,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4633,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4634,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4635,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4636,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4637,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4638,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4639,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4640,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4641,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4642,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4643,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4644,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4645,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4646,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4647,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4648,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4649,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4650,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4651,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4652,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4653,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4654,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4655,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4656,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4657,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4658,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4659,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4660,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4661,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4662,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4663,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4664,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t4665,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0,0,0,0,0,0,0,0,0,0,0,0
