Timestamp;Wind_DE;Demand_TenneT;Wind_TenneT
2016-01-25T07:00:00Z;11340;21231;4870
2016-01-25T08:00:00Z;10903;21349;4828
2016-01-25T09:00:00Z;10400;21881;4577
2016-01-25T10:00:00Z;9988;22053;4587
2016-01-25T11:00:00Z;9490;22134;4529
2016-01-25T12:00:00Z;9015;21920;4528
2016-01-25T13:00:00Z;8838;21209;4782
2016-01-25T14:00:00Z;9042;20782;5247
2016-01-25T15:00:00Z;9933;20523;5938
2016-01-25T16:00:00Z;12158;21861;7100
2016-01-25T17:00:00Z;13805;22380;8008
2016-01-25T18:00:00Z;14240;21645;8165
2016-01-25T19:00:00Z;15004;19893;8394
2016-01-25T20:00:00Z;16136;18285;8761
2016-01-25T21:00:00Z;16781;17570;8907
2016-01-25T22:00:00Z;17747;15905;9005
2016-01-25T23:00:00Z;18747;15232;9461
2016-01-26T00:00:00Z;19518;14638;9598
2016-01-26T01:00:00Z;19580;14068;9485
2016-01-26T02:00:00Z;19225;14072;9464
2016-01-26T03:00:00Z;18846;14724;9330
2016-01-26T04:00:00Z;17893;15936;8633
2016-01-26T05:00:00Z;17494;18267;8086
2016-01-26T06:00:00Z;16872;20437;7468
2016-01-26T07:00:00Z;16324;21236;6722
2016-01-26T08:00:00Z;15472;21095;6270
2016-01-26T09:00:00Z;14800;21515;6346
2016-01-26T10:00:00Z;14228;21599;6554
2016-01-26T11:00:00Z;14373;21362;7054
2016-01-26T12:00:00Z;14705;21166;7516
2016-01-26T13:00:00Z;15111;20629;7780
2016-01-26T14:00:00Z;16500;20422;8498
2016-01-26T15:00:00Z;18790;20345;9598
2016-01-26T16:00:00Z;21511;21211;10512
2016-01-26T17:00:00Z;24311;21379;11569
2016-01-26T18:00:00Z;26444;21162;12789
2016-01-26T19:00:00Z;27858;19678;13219
2016-01-26T20:00:00Z;28508;18428;13183
2016-01-26T21:00:00Z;28830;17772;13178
2016-01-26T22:00:00Z;28931;16474;13258
2016-01-26T23:00:00Z;28542;15731;12910
2016-01-27T00:00:00Z;27815;15037;12745
2016-01-27T01:00:00Z;27534;14693;12592
2016-01-27T02:00:00Z;27406;14726;12494
2016-01-27T03:00:00Z;27292;15123;12351
2016-01-27T04:00:00Z;26777;16371;12181
2016-01-27T05:00:00Z;26992;18932;12297
2016-01-27T06:00:00Z;26978;21328;12305
2016-01-27T07:00:00Z;26584;22067;12052
2016-01-27T08:00:00Z;26108;21767;11541
2016-01-27T09:00:00Z;26273;22126;11665
2016-01-27T10:00:00Z;26995;22535;11912
2016-01-27T11:00:00Z;27513;22010;11983
2016-01-27T12:00:00Z;27523;21401;12055
2016-01-27T13:00:00Z;27370;21223;12066
2016-01-27T14:00:00Z;27322;20955;12082
2016-01-27T15:00:00Z;27532;21072;11956
2016-01-27T16:00:00Z;27679;22197;12040
2016-01-27T17:00:00Z;27916;22337;12038
2016-01-27T18:00:00Z;28453;21576;12333
2016-01-27T19:00:00Z;28925;20111;12706
2016-01-27T20:00:00Z;28776;18888;12822
2016-01-27T21:00:00Z;28438;18129;12489
2016-01-27T22:00:00Z;28116;16707;12155
2016-01-27T23:00:00Z;27246;15366;11738
2016-01-28T00:00:00Z;26090;14664;11038
2016-01-28T01:00:00Z;25343;14292;10558
2016-01-28T02:00:00Z;25443;14272;10900
2016-01-28T03:00:00Z;26041;14774;11407
2016-01-28T04:00:00Z;26284;15784;11803
2016-01-28T05:00:00Z;26359;17970;12085
2016-01-28T06:00:00Z;25506;20674;11668
2016-01-28T07:00:00Z;23400;21484;10450
2016-01-28T08:00:00Z;20935;21177;9347
2016-01-28T09:00:00Z;20029;21173;9286
2016-01-28T10:00:00Z;19400;21334;9621
2016-01-28T11:00:00Z;19448;21073;9916
2016-01-28T12:00:00Z;17982;20808;9228
2016-01-28T13:00:00Z;16382;20281;8494
2016-01-28T14:00:00Z;13862;20225;7553
2016-01-28T15:00:00Z;12070;20284;6988
2016-01-28T16:00:00Z;11582;21679;6754
2016-01-28T17:00:00Z;12935;21656;7398
2016-01-28T18:00:00Z;14030;21057;8055
2016-01-28T19:00:00Z;15163;19624;8733
2016-01-28T20:00:00Z;16139;18604;9016
2016-01-28T21:00:00Z;16162;18098;8802
2016-01-28T22:00:00Z;16338;16507;8848
2016-01-28T23:00:00Z;16844;15755;9136
2016-01-29T00:00:00Z;17479;14947;9502
2016-01-29T01:00:00Z;18572;14755;9871
2016-01-29T02:00:00Z;19934;14795;10343
2016-01-29T03:00:00Z;21325;15037;10883
2016-01-29T04:00:00Z;22625;15940;11308
2016-01-29T05:00:00Z;24499;18369;11917
2016-01-29T06:00:00Z;25848;20446;12248
2016-01-29T07:00:00Z;26616;21189;12366
2016-01-29T08:00:00Z;26763;20992;12394
2016-01-29T09:00:00Z;27827;21093;12855
2016-01-29T10:00:00Z;28690;21155;13081
2016-01-29T11:00:00Z;29495;20699;13199
2016-01-29T12:00:00Z;29640;19890;12682
2016-01-29T13:00:00Z;29767;19545;12718
2016-01-29T14:00:00Z;30245;19388;13232
2016-01-29T15:00:00Z;30768;19672;13504
2016-01-29T16:00:00Z;30664;21102;13614
2016-01-29T17:00:00Z;30760;21353;13778
2016-01-29T18:00:00Z;30601;20549;13763
2016-01-29T19:00:00Z;30456;18817;13605
2016-01-29T20:00:00Z;30378;17568;13550
2016-01-29T21:00:00Z;29262;16981;12848
2016-01-29T22:00:00Z;29223;15490;12772
2016-01-29T23:00:00Z;28908;14526;12724
2016-01-30T00:00:00Z;29125;13837;12611
2016-01-30T01:00:00Z;29182;13261;12614
2016-01-30T02:00:00Z;29380;13148;12667
2016-01-30T03:00:00Z;30016;13188;12848
2016-01-30T04:00:00Z;30230;13311;12980
2016-01-30T05:00:00Z;31789;13794;13636
2016-01-30T06:00:00Z;32090;14832;13645
2016-01-30T07:00:00Z;32413;16255;13683
2016-01-30T08:00:00Z;31782;17253;12976
2016-01-30T09:00:00Z;30788;17972;11724
2016-01-30T10:00:00Z;29990;18632;10938
2016-01-30T11:00:00Z;28881;18087;10188
2016-01-30T12:00:00Z;27798;17262;9724
2016-01-30T13:00:00Z;27678;16565;9967
2016-01-30T14:00:00Z;26752;16691;10186
2016-01-30T15:00:00Z;25540;16780;10214
2016-01-30T16:00:00Z;25128;18210;10468
2016-01-30T17:00:00Z;25553;18611;10789
2016-01-30T18:00:00Z;25352;17675;10825
2016-01-30T19:00:00Z;25704;16478;10933
2016-01-30T20:00:00Z;25382;15554;11176
2016-01-30T21:00:00Z;24279;15313;11396
2016-01-30T22:00:00Z;24644;14438;11754
2016-01-30T23:00:00Z;24338;13777;11433
2016-01-31T00:00:00Z;24500;13001;11191
2016-01-31T01:00:00Z;24771;12593;11145
2016-01-31T02:00:00Z;24614;12214;10758
2016-01-31T03:00:00Z;24742;12325;11005
2016-01-31T04:00:00Z;24956;12470;11185
2016-01-31T05:00:00Z;25184;12584;11153
2016-01-31T06:00:00Z;24304;13283;10756
2016-01-31T07:00:00Z;23348;14463;10446
2016-01-31T08:00:00Z;22886;15300;10137
2016-01-31T09:00:00Z;22920;16300;10132
2016-01-31T10:00:00Z;23001;16994;10282
2016-01-31T11:00:00Z;22836;16739;10288
2016-01-31T12:00:00Z;22051;16296;9916
2016-01-31T13:00:00Z;20347;16139;9126
2016-01-31T14:00:00Z;18223;16077;8166
2016-01-31T15:00:00Z;16996;16458;7591
2016-01-31T16:00:00Z;16310;18104;7082
2016-01-31T17:00:00Z;16277;18131;6719
2016-01-31T18:00:00Z;16489;17635;6199
2016-01-31T19:00:00Z;15947;16541;5299
2016-01-31T20:00:00Z;15440;15836;4856
2016-01-31T21:00:00Z;15268;15801;4860
2016-01-31T22:00:00Z;14553;14621;4687
2016-01-31T23:00:00Z;14064;13867;4391
2016-02-01T00:00:00Z;13730;13486;4163
2016-02-01T01:00:00Z;13145;13304;3708
2016-02-01T02:00:00Z;12450;13552;3526
2016-02-01T03:00:00Z;11930;13994;3354
2016-02-01T04:00:00Z;12058;15144;3775
2016-02-01T05:00:00Z;12123;17973;4309
2016-02-01T06:00:00Z;12819;20305;5424
2016-02-01T07:00:00Z;15324;21234;7778
2016-02-01T08:00:00Z;17706;21531;9736
2016-02-01T09:00:00Z;20348;21755;11400
2016-02-01T10:00:00Z;22670;22306;12436
2016-02-01T11:00:00Z;25496;22094;13165
2016-02-01T12:00:00Z;27799;21769;13692
2016-02-01T13:00:00Z;29928;21207;14135
2016-02-01T14:00:00Z;31317;20982;14283
2016-02-01T15:00:00Z;31939;20771;14210
2016-02-01T16:00:00Z;31914;21881;14068
2016-02-01T17:00:00Z;32235;22139;14175
2016-02-01T18:00:00Z;32928;21433;14621
2016-02-01T19:00:00Z;32724;19894;14273
2016-02-01T20:00:00Z;32541;18716;14209
2016-02-01T21:00:00Z;31794;18141;13924
2016-02-01T22:00:00Z;31636;16284;13923
2016-02-01T23:00:00Z;31215;15126;13792
2016-02-02T00:00:00Z;30705;14403;13571
2016-02-02T01:00:00Z;30330;13889;13463
2016-02-02T02:00:00Z;30124;13832;13342
2016-02-02T03:00:00Z;29534;14371;12693
2016-02-02T04:00:00Z;29690;15566;12767
2016-02-02T05:00:00Z;30366;18168;13394
2016-02-02T06:00:00Z;29804;20671;13109
2016-02-02T07:00:00Z;29322;21266;13224
2016-02-02T08:00:00Z;29118;21394;13234
2016-02-02T09:00:00Z;29054;21840;13196
2016-02-02T10:00:00Z;29110;22261;12968
2016-02-02T11:00:00Z;28598;21930;12746
2016-02-02T12:00:00Z;28287;21662;12596
2016-02-02T13:00:00Z;27882;21276;12380
2016-02-02T14:00:00Z;27441;20807;12323
2016-02-02T15:00:00Z;27414;20792;12134
2016-02-02T16:00:00Z;28224;21500;12221
2016-02-02T17:00:00Z;28388;21770;12473
2016-02-02T18:00:00Z;29349;20889;12599
2016-02-02T19:00:00Z;29300;19737;12274
2016-02-02T20:00:00Z;29058;18168;12153
2016-02-02T21:00:00Z;28504;17641;12177
2016-02-02T22:00:00Z;28434;16322;12484
2016-02-02T23:00:00Z;27785;15351;12467
2016-02-03T00:00:00Z;27733;14822;12642
2016-02-03T01:00:00Z;26864;14438;12339
2016-02-03T02:00:00Z;26042;14751;11773
2016-02-03T03:00:00Z;24558;15022;11069
2016-02-03T04:00:00Z;23470;15786;10540
2016-02-03T05:00:00Z;22626;18262;10380
2016-02-03T06:00:00Z;21860;20637;10210
2016-02-03T07:00:00Z;20982;21367;9982
2016-02-03T08:00:00Z;20464;21185;9847
2016-02-03T09:00:00Z;20989;21426;10433
2016-02-03T10:00:00Z;21847;21585;10978
2016-02-03T11:00:00Z;23191;21333;11314
2016-02-03T12:00:00Z;23083;21182;11042
2016-02-03T13:00:00Z;22030;20641;10365
2016-02-03T14:00:00Z;20933;20450;9762
2016-02-03T15:00:00Z;20032;20550;9570
2016-02-03T16:00:00Z;19782;21630;9339
2016-02-03T17:00:00Z;20728;21816;9320
2016-02-03T18:00:00Z;21476;20753;9127
2016-02-03T19:00:00Z;22002;19621;9226
2016-02-03T20:00:00Z;21936;18128;9021
2016-02-03T21:00:00Z;21385;17547;8765
2016-02-03T22:00:00Z;20732;16175;8848
2016-02-03T23:00:00Z;20226;15494;8903
2016-02-04T00:00:00Z;19654;14862;8777
2016-02-04T01:00:00Z;19360;14269;8630
2016-02-04T02:00:00Z;19754;14497;8764
2016-02-04T03:00:00Z;19653;14654;8584
2016-02-04T04:00:00Z;19693;15702;8443
2016-02-04T05:00:00Z;19853;17827;8220
2016-02-04T06:00:00Z;19832;20243;8064
2016-02-04T07:00:00Z;19152;20972;7391
2016-02-04T08:00:00Z;18534;21130;6534
2016-02-04T09:00:00Z;17584;21328;5639
2016-02-04T10:00:00Z;16815;21599;4934
2016-02-04T11:00:00Z;16259;21611;4654
2016-02-04T12:00:00Z;15398;21512;4305
2016-02-04T13:00:00Z;14263;21309;4056
2016-02-04T14:00:00Z;13446;21227;3922
2016-02-04T15:00:00Z;12863;21146;4129
2016-02-04T16:00:00Z;11540;21663;4060
2016-02-04T17:00:00Z;11197;21648;4306
2016-02-04T18:00:00Z;11275;20857;4744
2016-02-04T19:00:00Z;11196;19298;4643
2016-02-04T20:00:00Z;10463;18428;4039
2016-02-04T21:00:00Z;9538;17679;3682
2016-02-04T22:00:00Z;8908;16395;3406
2016-02-04T23:00:00Z;8179;15359;3076
2016-02-05T00:00:00Z;7862;14505;2873
2016-02-05T01:00:00Z;7374;14164;2750
2016-02-05T02:00:00Z;6951;14215;2538
2016-02-05T03:00:00Z;6767;14253;2414
2016-02-05T04:00:00Z;7232;15039;2982
2016-02-05T05:00:00Z;8272;17641;4068
2016-02-05T06:00:00Z;9302;19916;5002
2016-02-05T07:00:00Z;10422;20776;5716
2016-02-05T08:00:00Z;11042;21099;6010
2016-02-05T09:00:00Z;11222;21306;6250
2016-02-05T10:00:00Z;12252;21500;6834
2016-02-05T11:00:00Z;13045;21289;7103
2016-02-05T12:00:00Z;13329;21041;7340
2016-02-05T13:00:00Z;12984;20660;7284
2016-02-05T14:00:00Z;12616;20392;6908
2016-02-05T15:00:00Z;12451;20330;6597
2016-02-05T16:00:00Z;12845;21399;6844
2016-02-05T17:00:00Z;13391;21445;6986
2016-02-05T18:00:00Z;13561;20457;7085
2016-02-05T19:00:00Z;13872;19173;7324
2016-02-05T20:00:00Z;13364;17863;6786
2016-02-05T21:00:00Z;13223;17079;6703
2016-02-05T22:00:00Z;13151;15892;6992
2016-02-05T23:00:00Z;13477;14982;7454
2016-02-06T00:00:00Z;13499;14314;7438
2016-02-06T01:00:00Z;13761;13649;7572
2016-02-06T02:00:00Z;14254;13493;7618
2016-02-06T03:00:00Z;14770;13641;7649
2016-02-06T04:00:00Z;15485;13751;8064
2016-02-06T05:00:00Z;15883;14290;8154
2016-02-06T06:00:00Z;16409;15190;8200
2016-02-06T07:00:00Z;17033;16324;8527
2016-02-06T08:00:00Z;16979;17296;8577
2016-02-06T09:00:00Z;16278;17820;8249
2016-02-06T10:00:00Z;16069;18064;7850
2016-02-06T11:00:00Z;16216;17602;7708
2016-02-06T12:00:00Z;15993;16827;7719
2016-02-06T13:00:00Z;16076;16211;7699
2016-02-06T14:00:00Z;15751;16211;7756
2016-02-06T15:00:00Z;15499;16427;7790
2016-02-06T16:00:00Z;16906;17984;7924
2016-02-06T17:00:00Z;18713;18644;8305
2016-02-06T18:00:00Z;19909;17694;8605
2016-02-06T19:00:00Z;20982;16365;9103
2016-02-06T20:00:00Z;21360;15541;9547
2016-02-06T21:00:00Z;21124;15398;9680
2016-02-06T22:00:00Z;21370;14264;9903
2016-02-06T23:00:00Z;21808;13518;10112
2016-02-07T00:00:00Z;21905;12894;10150
2016-02-07T01:00:00Z;21959;12391;10225
2016-02-07T02:00:00Z;22072;12346;10190
2016-02-07T03:00:00Z;22223;12292;10055
2016-02-07T04:00:00Z;22516;12258;10145
2016-02-07T05:00:00Z;22919;12365;10416
2016-02-07T06:00:00Z;23406;13006;10642
2016-02-07T07:00:00Z;22946;13921;10691
2016-02-07T08:00:00Z;21465;14451;10252
2016-02-07T09:00:00Z;19390;15081;9668
2016-02-07T10:00:00Z;18259;15833;9766
2016-02-07T11:00:00Z;17959;16027;9638
2016-02-07T12:00:00Z;18453;15260;9444
2016-02-07T13:00:00Z;19231;14988;9715
2016-02-07T14:00:00Z;19668;14930;9856
2016-02-07T15:00:00Z;19890;15226;9938
2016-02-07T16:00:00Z;20242;16486;10156
2016-02-07T17:00:00Z;21006;17286;10452
2016-02-07T18:00:00Z;22314;16903;10801
2016-02-07T19:00:00Z;22808;15926;11074
2016-02-07T20:00:00Z;23425;15319;11122
2016-02-07T21:00:00Z;23082;15449;11030
2016-02-07T22:00:00Z;23779;14262;11242
2016-02-07T23:00:00Z;25050;13484;11611
2016-02-08T00:00:00Z;26199;12752;11990
2016-02-08T01:00:00Z;27201;12421;12304
2016-02-08T02:00:00Z;28770;12623;12803
2016-02-08T03:00:00Z;29938;13279;13240
2016-02-08T04:00:00Z;30778;14457;13448
2016-02-08T05:00:00Z;32157;17288;13953
2016-02-08T06:00:00Z;32838;19782;14125
2016-02-08T07:00:00Z;32551;20368;13998
2016-02-08T08:00:00Z;31979;20557;13768
2016-02-08T09:00:00Z;31654;21285;13925
2016-02-08T10:00:00Z;31185;21921;13592
2016-02-08T11:00:00Z;31443;21455;13371
2016-02-08T12:00:00Z;31182;21038;13068
2016-02-08T13:00:00Z;31595;20505;13007
2016-02-08T14:00:00Z;30876;20260;12795
2016-02-08T15:00:00Z;30703;20067;12852
2016-02-08T16:00:00Z;31031;20990;13114
2016-02-08T17:00:00Z;31456;21547;13631
2016-02-08T18:00:00Z;32301;20730;14078
2016-02-08T19:00:00Z;32560;19399;14502
2016-02-08T20:00:00Z;33626;18192;14662
2016-02-08T21:00:00Z;33461;17633;14360
2016-02-08T22:00:00Z;33258;16410;14192
2016-02-08T23:00:00Z;32914;15326;14012
2016-02-09T00:00:00Z;33110;14874;14092
2016-02-09T01:00:00Z;32852;14459;13967
2016-02-09T02:00:00Z;32503;14558;13951
2016-02-09T03:00:00Z;31980;14910;13884
2016-02-09T04:00:00Z;31616;16081;13801
2016-02-09T05:00:00Z;31238;18287;13705
2016-02-09T06:00:00Z;29166;20638;12780
2016-02-09T07:00:00Z;26749;21074;12364
2016-02-09T08:00:00Z;24804;21322;11402
2016-02-09T09:00:00Z;23088;21555;10190
2016-02-09T10:00:00Z;21694;22025;8928
2016-02-09T11:00:00Z;19287;21693;7711
2016-02-09T12:00:00Z;17667;21061;6650
2016-02-09T13:00:00Z;17512;20559;6208
2016-02-09T14:00:00Z;18343;20167;6245
2016-02-09T15:00:00Z;19866;19556;6077
2016-02-09T16:00:00Z;21646;20283;6184
2016-02-09T17:00:00Z;23182;20510;6548
2016-02-09T18:00:00Z;25269;19734;7671
2016-02-09T19:00:00Z;27403;18397;9652
2016-02-09T20:00:00Z;27126;17573;10264
2016-02-09T21:00:00Z;26534;17091;10142
2016-02-09T22:00:00Z;26272;16187;10201
2016-02-09T23:00:00Z;25460;15231;9810
2016-02-10T00:00:00Z;24426;14883;8965
2016-02-10T01:00:00Z;22916;14737;8398
2016-02-10T02:00:00Z;21844;14525;8137
2016-02-10T03:00:00Z;19613;15163;7397
2016-02-10T04:00:00Z;18176;15595;6741
2016-02-10T05:00:00Z;17942;18029;7009
2016-02-10T06:00:00Z;17458;19985;6767
2016-02-10T07:00:00Z;16715;20825;6556
2016-02-10T08:00:00Z;16135;20955;6290
2016-02-10T09:00:00Z;15844;21323;6148
2016-02-10T10:00:00Z;16206;21535;5992
2016-02-10T11:00:00Z;15931;21309;5602
2016-02-10T12:00:00Z;15596;21002;5450
2016-02-10T13:00:00Z;15193;20807;5511
2016-02-10T14:00:00Z;14222;20590;5467
2016-02-10T15:00:00Z;13315;20240;5565
2016-02-10T16:00:00Z;13246;21113;6062
2016-02-10T17:00:00Z;13896;21445;6597
2016-02-10T18:00:00Z;14630;20186;7086
2016-02-10T19:00:00Z;15377;18948;7630
2016-02-10T20:00:00Z;15338;17788;7980
2016-02-10T21:00:00Z;15853;17385;8122
2016-02-10T22:00:00Z;16401;16133;8328
2016-02-10T23:00:00Z;16586;14888;8242
2016-02-11T00:00:00Z;16893;14124;8201
2016-02-11T01:00:00Z;17480;13602;8297
2016-02-11T02:00:00Z;17638;13669;8227
2016-02-11T03:00:00Z;17766;14130;8094
2016-02-11T04:00:00Z;17167;15010;7906
2016-02-11T05:00:00Z;17270;17610;7757
2016-02-11T06:00:00Z;16751;19931;7262
2016-02-11T07:00:00Z;15368;20696;6523
2016-02-11T08:00:00Z;14823;20629;6436
2016-02-11T09:00:00Z;15138;20761;6120
2016-02-11T10:00:00Z;15534;20624;5988
2016-02-11T11:00:00Z;16317;20496;6545
2016-02-11T12:00:00Z;15929;20186;6618
2016-02-11T13:00:00Z;14798;19921;6213
2016-02-11T14:00:00Z;13115;19781;5377
2016-02-11T15:00:00Z;10306;19609;4187
2016-02-11T16:00:00Z;9109;20603;3825
2016-02-11T17:00:00Z;9056;21357;3868
2016-02-11T18:00:00Z;8845;20681;3558
2016-02-11T19:00:00Z;8740;19259;3010
2016-02-11T20:00:00Z;8842;17892;2910
2016-02-11T21:00:00Z;8605;17581;2899
2016-02-11T22:00:00Z;8298;16277;2790
2016-02-11T23:00:00Z;7431;15162;2433
2016-02-12T00:00:00Z;6888;14435;2175
2016-02-12T01:00:00Z;6255;14162;1830
2016-02-12T02:00:00Z;5748;14032;1689
2016-02-12T03:00:00Z;5298;14283;1568
2016-02-12T04:00:00Z;4880;15381;1346
2016-02-12T05:00:00Z;4760;17880;1269
2016-02-12T06:00:00Z;4396;19773;1157
2016-02-12T07:00:00Z;3874;20525;950
2016-02-12T08:00:00Z;3055;20596;724
2016-02-12T09:00:00Z;2416;20913;588
2016-02-12T10:00:00Z;1860;20834;456
2016-02-12T11:00:00Z;1732;20561;464
2016-02-12T12:00:00Z;1647;19864;499
2016-02-12T13:00:00Z;1548;19543;497
2016-02-12T14:00:00Z;1676;19184;584
2016-02-12T15:00:00Z;1886;19312;660
2016-02-12T16:00:00Z;2374;20200;888
2016-02-12T17:00:00Z;3194;20984;1271
2016-02-12T18:00:00Z;3706;20135;1455
2016-02-12T19:00:00Z;3894;18660;1441
2016-02-12T20:00:00Z;3676;17611;1369
2016-02-12T21:00:00Z;3562;17202;1338
2016-02-12T22:00:00Z;3297;15905;1254
2016-02-12T23:00:00Z;2871;14963;1086
2016-02-13T00:00:00Z;2517;14036;1010
2016-02-13T01:00:00Z;2331;13657;974
2016-02-13T02:00:00Z;2247;13511;886
2016-02-13T03:00:00Z;2308;13423;924
2016-02-13T04:00:00Z;2501;13722;1060
2016-02-13T05:00:00Z;2717;13998;1194
2016-02-13T06:00:00Z;2974;14961;1295
2016-02-13T07:00:00Z;3136;16133;1412
2016-02-13T08:00:00Z;3123;16902;1578
2016-02-13T09:00:00Z;2958;17328;1737
2016-02-13T10:00:00Z;3124;17741;1986
2016-02-13T11:00:00Z;3679;17280;2331
2016-02-13T12:00:00Z;4471;16717;2638
2016-02-13T13:00:00Z;5683;16417;3354
2016-02-13T14:00:00Z;7198;16386;4269
2016-02-13T15:00:00Z;9292;16513;5580
2016-02-13T16:00:00Z;11491;17998;6854
2016-02-13T17:00:00Z;13254;18843;7608
2016-02-13T18:00:00Z;14291;18141;8172
2016-02-13T19:00:00Z;14349;16951;8195
2016-02-13T20:00:00Z;14296;16021;8105
2016-02-13T21:00:00Z;13990;15837;7958
2016-02-13T22:00:00Z;13884;14706;7797
2016-02-13T23:00:00Z;14110;13659;7812
2016-02-14T00:00:00Z;14386;12982;7940
2016-02-14T01:00:00Z;14254;12573;7949
2016-02-14T02:00:00Z;14747;12348;8235
2016-02-14T03:00:00Z;14977;12475;8453
2016-02-14T04:00:00Z;14934;12524;8624
2016-02-14T05:00:00Z;14827;12665;8780
2016-02-14T06:00:00Z;13984;13394;8384
2016-02-14T07:00:00Z;13118;14269;7968
2016-02-14T08:00:00Z;12349;15321;7620
2016-02-14T09:00:00Z;11776;16006;7447
2016-02-14T10:00:00Z;11310;16520;7401
2016-02-14T11:00:00Z;10976;16422;7371
2016-02-14T12:00:00Z;10631;15786;7240
2016-02-14T13:00:00Z;10516;15360;7137
2016-02-14T14:00:00Z;10222;15139;7094
2016-02-14T15:00:00Z;9871;15423;7085
2016-02-14T16:00:00Z;9660;16830;7096
2016-02-14T17:00:00Z;9632;17733;7160
2016-02-14T18:00:00Z;9926;17379;7360
2016-02-14T19:00:00Z;9906;16107;7458
2016-02-14T20:00:00Z;9735;15772;7467
2016-02-14T21:00:00Z;9485;15798;7363
2016-02-14T22:00:00Z;9568;14586;7328
2016-02-14T23:00:00Z;9614;13519;7236
2016-02-15T00:00:00Z;9519;12960;7102
2016-02-15T01:00:00Z;9483;12688;7023
2016-02-15T02:00:00Z;9649;12857;7132
2016-02-15T03:00:00Z;9720;13406;7004
2016-02-15T04:00:00Z;9722;14714;6853
2016-02-15T05:00:00Z;9963;17740;6798
2016-02-15T06:00:00Z;9906;20157;6441
2016-02-15T07:00:00Z;9512;20653;5873
2016-02-15T08:00:00Z;9360;20960;5560
2016-02-15T09:00:00Z;9180;21524;5324
2016-02-15T10:00:00Z;9113;21798;5184
2016-02-15T11:00:00Z;8848;21664;4770
2016-02-15T12:00:00Z;9096;21478;4579
2016-02-15T13:00:00Z;9608;21244;4640
2016-02-15T14:00:00Z;9935;20896;4568
2016-02-15T15:00:00Z;9792;20442;4174
2016-02-15T16:00:00Z;9675;20962;3862
2016-02-15T17:00:00Z;9461;21391;3526
2016-02-15T18:00:00Z;8660;20730;2991
2016-02-15T19:00:00Z;7837;19496;2368
2016-02-15T20:00:00Z;7053;18115;1964
2016-02-15T21:00:00Z;6395;17398;1818
2016-02-15T22:00:00Z;6090;15803;1684
2016-02-15T23:00:00Z;6043;14623;1785
2016-02-16T00:00:00Z;5520;14136;1619
2016-02-16T01:00:00Z;4913;13732;1293
2016-02-16T02:00:00Z;4292;13724;914
2016-02-16T03:00:00Z;3640;14005;700
2016-02-16T04:00:00Z;2754;14985;507
2016-02-16T05:00:00Z;2190;17942;414
2016-02-16T06:00:00Z;1756;19813;360
2016-02-16T07:00:00Z;1369;20386;326
2016-02-16T08:00:00Z;1174;20232;364
2016-02-16T09:00:00Z;1055;20945;408
2016-02-16T10:00:00Z;1058;21147;547
2016-02-16T11:00:00Z;1057;20647;625
2016-02-16T12:00:00Z;986;19824;607
2016-02-16T13:00:00Z;966;19497;578
2016-02-16T14:00:00Z;1113;19364;660
2016-02-16T15:00:00Z;1352;19361;878
2016-02-16T16:00:00Z;1875;20110;1211
2016-02-16T17:00:00Z;2780;21143;1794
2016-02-16T18:00:00Z;4374;20591;2871
2016-02-16T19:00:00Z;5609;19564;3762
2016-02-16T20:00:00Z;6366;18239;4277
2016-02-16T21:00:00Z;6980;17613;4715
2016-02-16T22:00:00Z;6924;15971;4585
2016-02-16T23:00:00Z;7561;15017;4892
2016-02-17T00:00:00Z;8616;14514;5397
2016-02-17T01:00:00Z;9687;14293;5789
2016-02-17T02:00:00Z;10694;14248;6057
2016-02-17T03:00:00Z;11697;14303;6291
2016-02-17T04:00:00Z;12309;15297;6464
2016-02-17T05:00:00Z;12200;18107;6196
2016-02-17T06:00:00Z;12072;19989;6007
2016-02-17T07:00:00Z;11272;20762;5512
2016-02-17T08:00:00Z;10051;20709;4973
2016-02-17T09:00:00Z;9612;21170;4602
2016-02-17T10:00:00Z;9904;21429;4443
2016-02-17T11:00:00Z;9663;20851;4275
2016-02-17T12:00:00Z;8891;20536;3675
2016-02-17T13:00:00Z;8369;20455;3246
2016-02-17T14:00:00Z;7941;20393;3188
2016-02-17T15:00:00Z;7242;20251;3309
2016-02-17T16:00:00Z;6918;20768;3625
2016-02-17T17:00:00Z;6592;21784;3682
2016-02-17T18:00:00Z;5460;20986;3015
2016-02-17T19:00:00Z;4442;19555;2373
2016-02-17T20:00:00Z;3825;18211;1864
2016-02-17T21:00:00Z;3462;17337;1348
2016-02-17T22:00:00Z;3392;15725;1066
2016-02-17T23:00:00Z;3462;14670;986
2016-02-18T00:00:00Z;3618;13682;1043
2016-02-18T01:00:00Z;3783;13366;1207
2016-02-18T02:00:00Z;3904;13430;1238
2016-02-18T03:00:00Z;3886;13738;1202
2016-02-18T04:00:00Z;3709;14695;1169
2016-02-18T05:00:00Z;3759;17703;1460
2016-02-18T06:00:00Z;4303;19885;2069
2016-02-18T07:00:00Z;4533;20704;2336
2016-02-18T08:00:00Z;4166;20815;2280
2016-02-18T09:00:00Z;3920;21215;2443
2016-02-18T10:00:00Z;3693;21386;2330
2016-02-18T11:00:00Z;4050;21315;2663
2016-02-18T12:00:00Z;3927;20880;2611
2016-02-18T13:00:00Z;3325;20440;2294
