,chp,chp_natgas,chp_lignite,chp_hardcoal,ipp,FR_natgas,AT_natgas
2017-01-16 06:00:00,0.4147,0.8589,0.8874,0.5955,0.7,,
2017-01-16 07:00:00,0.4125,0.8623,0.8876,0.5981,0.9,,
2017-01-16 08:00:00,0.3751,0.8606,0.89,0.6004,0.9,,
2017-01-16 09:00:00,0.3394,0.8634,0.8903,0.6004,0.9,,
2017-01-16 10:00:00,0.3079,0.8645,0.8903,0.6004,0.9,,
2017-01-16 11:00:00,0.2883,0.8645,0.8881,0.6004,0.9,,
2017-01-16 12:00:00,0.2737,0.8623,0.8869,0.6066,0.9,,
2017-01-16 13:00:00,0.2814,0.8662,0.8884,0.6057,0.9,,
2017-01-16 14:00:00,0.292,0.8662,0.8919,0.6074,0.9,,
2017-01-16 15:00:00,0.3187,0.8657,0.89,0.6057,0.9,,
2017-01-16 16:00:00,0.3352,0.8662,0.889,0.6066,0.9,,
2017-01-16 17:00:00,0.3303,0.8662,0.8904,0.6074,0.9,,
2017-01-16 18:00:00,0.3206,0.8651,0.8909,0.6079,0.9,,
2017-01-16 19:00:00,0.2902,0.8628,0.8904,0.599,0.9,,
2017-01-16 20:00:00,0.2165,0.8476,0.891,0.6008,0.9,,
2017-01-16 21:00:00,0.0981,0.8459,0.8887,0.6052,0.9,,
2017-01-16 22:00:00,0.008,0.8426,0.8869,0.6092,0.7,,
2017-01-16 23:00:00,0.0,0.8414,0.8877,0.5893,0.7,,
2017-01-17 00:00:00,0.0,0.8403,0.8883,0.5884,0.7,,
2017-01-17 01:00:00,0.0077,0.8403,0.8879,0.5902,0.7,,
2017-01-17 02:00:00,0.0398,0.8392,0.8881,0.5893,0.7,,
2017-01-17 03:00:00,0.1042,0.8409,0.8874,0.5897,0.7,,
2017-01-17 04:00:00,0.291,0.8403,0.884,0.5884,0.7,,
2017-01-17 05:00:00,0.4411,0.8386,0.8846,0.5853,0.7,,
2017-01-17 06:00:00,0.4067,0.8369,0.8867,0.5933,0.7,,
2017-01-17 07:00:00,0.4066,0.8431,0.8859,0.5946,0.9,,
2017-01-17 08:00:00,0.3702,0.855,0.8861,0.5937,0.9,,
2017-01-17 09:00:00,0.3342,0.855,0.8873,0.5941,0.9,,
2017-01-17 10:00:00,0.3029,0.8538,0.888,0.595,0.9,,
2017-01-17 11:00:00,0.2834,0.8527,0.8857,0.591,0.9,,
2017-01-17 12:00:00,0.2689,0.851,0.8851,0.595,0.9,,
2017-01-17 13:00:00,0.2771,0.8448,0.885,0.595,0.9,,
2017-01-17 14:00:00,0.2865,0.8521,0.8837,0.595,0.9,,
2017-01-17 15:00:00,0.3133,0.8527,0.8826,0.5933,0.9,,
2017-01-17 16:00:00,0.3288,0.8533,0.883,0.5941,0.9,,
2017-01-17 17:00:00,0.3247,0.8544,0.883,0.5941,0.9,,
2017-01-17 18:00:00,0.3144,0.855,0.886,0.5933,0.9,,
2017-01-17 19:00:00,0.2838,0.8566,0.8849,0.5946,0.9,,
2017-01-17 20:00:00,0.2098,0.855,0.884,0.5933,0.9,,
2017-01-17 21:00:00,0.0903,0.8234,0.8867,0.5955,0.9,,
2017-01-17 22:00:00,0.0018,0.8043,0.8854,0.595,0.7,,
2017-01-17 23:00:00,0.0,0.8217,0.8859,0.5955,0.7,,
2017-01-18 00:00:00,0.0,0.8285,0.8853,0.599,0.7,,
2017-01-18 01:00:00,0.0,0.8336,0.8849,0.5959,0.7,,
2017-01-18 02:00:00,0.0253,0.8386,0.8854,0.5968,0.7,,
2017-01-18 03:00:00,0.0874,0.8352,0.8847,0.599,0.7,,
2017-01-18 04:00:00,0.2694,0.8319,0.8867,0.5964,0.7,,
2017-01-18 05:00:00,0.4322,0.8369,0.887,0.595,0.7,,
2017-01-18 06:00:00,0.393,0.8533,0.8834,0.5928,0.7,,
2017-01-18 07:00:00,0.3911,0.855,0.8859,0.5937,0.9,,
2017-01-18 08:00:00,0.3567,0.855,0.8857,0.5919,0.9,,
2017-01-18 09:00:00,0.3231,0.8555,0.8854,0.599,0.9,,
2017-01-18 10:00:00,0.2923,0.8578,0.8836,0.6039,0.9,,
2017-01-18 11:00:00,0.2728,0.8358,0.8824,0.5986,0.9,,
2017-01-18 12:00:00,0.2561,0.8336,0.8834,0.6039,0.9,,
2017-01-18 13:00:00,0.2662,0.8341,0.8834,0.6039,0.9,,
2017-01-18 14:00:00,0.2747,0.8347,0.8827,0.6039,0.9,,
2017-01-18 15:00:00,0.3022,0.8336,0.8803,0.6026,0.9,,
2017-01-18 16:00:00,0.3136,0.8336,0.8819,0.6017,0.9,,
2017-01-18 17:00:00,0.3146,0.8336,0.883,0.603,0.9,,
2017-01-18 18:00:00,0.3013,0.8358,0.8836,0.599,0.9,,
2017-01-18 19:00:00,0.271,0.8375,0.8877,0.6017,0.9,,
2017-01-18 20:00:00,0.1993,0.8381,0.8893,0.6017,0.9,,
2017-01-18 21:00:00,0.0839,0.8403,0.8909,0.6039,0.9,,
2017-01-18 22:00:00,0.0,0.8392,0.8907,0.6026,0.7,,
2017-01-18 23:00:00,0.0,0.8426,0.8911,0.6083,0.7,,
2017-01-19 00:00:00,0.0,0.8459,0.8929,0.6137,0.7,,
2017-01-19 01:00:00,0.0068,0.8465,0.8926,0.6123,0.7,,
2017-01-19 02:00:00,0.0323,0.8465,0.8924,0.6123,0.7,,
2017-01-19 03:00:00,0.0954,0.8465,0.892,0.6128,0.7,,
2017-01-19 04:00:00,0.2885,0.8454,0.8887,0.6137,0.7,,
2017-01-19 05:00:00,0.4545,0.8443,0.8871,0.6128,0.7,,
2017-01-19 06:00:00,0.3996,0.8437,0.8863,0.6145,0.7,,
2017-01-19 07:00:00,0.3767,0.8437,0.8849,0.6083,0.9,,
2017-01-19 08:00:00,0.3498,0.8437,0.886,0.6074,0.9,,
2017-01-19 09:00:00,0.3149,0.8443,0.8834,0.6105,0.9,,
2017-01-19 10:00:00,0.2918,0.8437,0.8836,0.6114,0.9,,
2017-01-19 11:00:00,0.2716,0.8437,0.8846,0.6092,0.9,,
2017-01-19 12:00:00,0.2567,0.8443,0.8849,0.6159,0.9,,
2017-01-19 13:00:00,0.2559,0.8443,0.8817,0.6132,0.9,,
2017-01-19 14:00:00,0.2625,0.8685,0.8793,0.615,0.9,,
2017-01-19 15:00:00,0.2972,0.873,0.879,0.6137,0.9,,
2017-01-19 16:00:00,0.3168,0.873,0.8796,0.6141,0.9,,
2017-01-19 17:00:00,0.3136,0.873,0.8797,0.6114,0.9,,
2017-01-19 18:00:00,0.3063,0.8713,0.8806,0.6114,0.9,,
2017-01-19 19:00:00,0.2839,0.8617,0.8791,0.6137,0.9,,
2017-01-19 20:00:00,0.2176,0.851,0.8854,0.615,0.9,,
2017-01-19 21:00:00,0.1059,0.8544,0.8889,0.6159,0.9,,
2017-01-19 22:00:00,0.0118,0.8741,0.8913,0.6137,0.7,,
2017-01-19 23:00:00,0.0129,0.8752,0.8924,0.615,0.7,,
2017-01-20 00:00:00,0.0192,0.8747,0.8903,0.5525,0.7,,
2017-01-20 01:00:00,0.0247,0.8735,0.8916,0.548,0.7,,
2017-01-20 02:00:00,0.0508,0.8741,0.8903,0.5507,0.7,,
2017-01-20 03:00:00,0.1139,0.8747,0.8891,0.599,0.7,,
2017-01-20 04:00:00,0.3177,0.8741,0.8869,0.6026,0.7,,
2017-01-20 05:00:00,0.4502,0.8718,0.8857,0.6097,0.7,,
2017-01-20 06:00:00,0.3866,0.8713,0.8861,0.6154,0.7,,
2017-01-20 07:00:00,0.3677,0.8702,0.8843,0.6114,0.9,,
2017-01-20 08:00:00,0.3378,0.8696,0.8833,0.6132,0.9,,
2017-01-20 09:00:00,0.308,0.8527,0.8831,0.6132,0.9,,
2017-01-20 10:00:00,0.2901,0.8493,0.8824,0.6128,0.9,,
2017-01-20 11:00:00,0.2665,0.8465,0.883,0.6128,0.9,,
2017-01-20 12:00:00,0.2566,0.8482,0.8849,0.6128,0.9,,
2017-01-20 13:00:00,0.2602,0.8488,0.885,0.6137,0.9,,
2017-01-20 14:00:00,0.2782,0.8555,0.8823,0.6145,0.9,,
2017-01-20 15:00:00,0.3128,0.8718,0.8817,0.6137,0.9,,
2017-01-20 16:00:00,0.336,0.873,0.8829,0.6039,0.9,,
2017-01-20 17:00:00,0.3307,0.8718,0.8834,0.6039,0.9,,
2017-01-20 18:00:00,0.324,0.869,0.8851,0.5746,0.9,,
2017-01-20 19:00:00,0.3035,0.8527,0.8837,0.5565,0.9,,
2017-01-20 20:00:00,0.2445,0.8527,0.8831,0.5543,0.9,,
2017-01-20 21:00:00,0.127,0.8505,0.8863,0.5543,0.9,,
2017-01-20 22:00:00,0.0314,0.8499,0.8863,0.5543,0.7,,
2017-01-20 23:00:00,0.0,0.8488,0.888,0.4957,0.7,,
2017-01-21 00:00:00,0.0026,0.8465,0.8896,0.4918,0.7,,
2017-01-21 01:00:00,0.0134,0.8443,0.884,0.5565,0.7,,
2017-01-21 02:00:00,0.044,0.8465,0.754,0.5738,0.7,,
2017-01-21 03:00:00,0.1057,0.8482,0.75,0.5751,0.7,,
2017-01-21 04:00:00,0.2875,0.8482,0.7447,0.5724,0.7,,
2017-01-21 05:00:00,0.4528,0.8505,0.744,0.5724,0.7,,
2017-01-21 06:00:00,0.4114,0.8505,0.7441,0.5742,0.7,,
2017-01-21 07:00:00,0.3993,0.8516,0.774,0.5746,0.9,,
2017-01-21 08:00:00,0.3707,0.8493,0.8794,0.5711,0.9,,
2017-01-21 09:00:00,0.3343,0.8459,0.8827,0.5702,0.9,,
2017-01-21 10:00:00,0.3003,0.8471,0.8829,0.572,0.9,,
2017-01-21 11:00:00,0.2817,0.8459,0.884,0.5711,0.9,,
2017-01-21 12:00:00,0.2698,0.8443,0.8824,0.5724,0.9,,
2017-01-21 13:00:00,0.2708,0.8454,0.8833,0.572,0.9,,
2017-01-21 14:00:00,0.2793,0.8454,0.8806,0.5724,0.9,,
2017-01-21 15:00:00,0.3101,0.8651,0.8803,0.572,0.9,,
2017-01-21 16:00:00,0.3312,0.8673,0.8819,0.5751,0.9,,
2017-01-21 17:00:00,0.3289,0.869,0.8821,0.5702,0.9,,
2017-01-21 18:00:00,0.3182,0.8696,0.8824,0.5711,0.9,,
2017-01-21 19:00:00,0.2852,0.8696,0.8833,0.5715,0.9,,
2017-01-21 20:00:00,0.2203,0.8685,0.8834,0.5711,0.9,,
2017-01-21 21:00:00,0.1081,0.8679,0.8841,0.572,0.9,,
2017-01-21 22:00:00,0.0125,0.8499,0.8844,0.5689,0.7,,
2017-01-21 23:00:00,0.0,0.8426,0.8863,0.5179,0.7,,
2017-01-22 00:00:00,0.001,0.8403,0.8863,0.5157,0.7,,
2017-01-22 01:00:00,0.0113,0.8369,0.8869,0.517,0.7,,
2017-01-22 02:00:00,0.0418,0.8369,0.8837,0.5152,0.7,,
2017-01-22 03:00:00,0.0985,0.8386,0.8866,0.5179,0.7,,
2017-01-22 04:00:00,0.2801,0.8752,0.8863,0.5179,0.7,,
2017-01-22 05:00:00,0.4514,0.8758,0.884,0.5161,0.7,,
2017-01-22 06:00:00,0.4069,0.8775,0.8837,0.5148,0.7,,
2017-01-22 07:00:00,0.4002,0.8758,0.8813,0.5161,0.9,,
2017-01-22 08:00:00,0.3616,0.8707,0.8809,0.517,0.9,,
2017-01-22 09:00:00,0.3263,0.8702,0.8796,0.5157,0.9,,
2017-01-22 10:00:00,0.2955,0.8651,0.8801,0.5152,0.9,,
2017-01-22 11:00:00,0.2741,0.86,0.8799,0.5148,0.9,,
2017-01-22 12:00:00,0.2606,0.8561,0.8819,0.5152,0.9,,
2017-01-22 13:00:00,0.2659,0.855,0.8834,0.5152,0.9,,
2017-01-22 14:00:00,0.2798,0.8583,0.8813,0.5152,0.9,,
2017-01-22 15:00:00,0.3082,0.8634,0.8819,0.5401,0.9,,
2017-01-22 16:00:00,0.3251,0.8651,0.881,0.5804,0.9,,
2017-01-22 17:00:00,0.317,0.8662,0.8804,0.5817,0.9,,
2017-01-22 18:00:00,0.3096,0.8662,0.8831,0.5826,0.9,,
2017-01-22 19:00:00,0.2816,0.8668,0.8843,0.5817,0.9,,
2017-01-22 20:00:00,0.2126,0.8702,0.8859,0.5826,0.9,,
2017-01-22 21:00:00,0.1014,0.8718,0.8866,0.5817,0.9,,
2017-01-22 22:00:00,0.0101,0.8741,0.8894,0.5786,0.7,,
2017-01-22 23:00:00,0.0,0.8741,0.8897,0.5835,0.7,,
2017-01-23 00:00:00,0.0002,0.8707,0.891,0.6137,0.7,,
2017-01-23 01:00:00,0.0104,0.8662,0.8904,0.6132,0.7,,
2017-01-23 02:00:00,0.0409,0.8662,0.8929,0.5995,0.7,,
2017-01-23 03:00:00,0.0965,0.8685,0.8927,0.5968,0.7,,
2017-01-23 04:00:00,0.2774,0.8702,0.8877,0.6128,0.7,,
2017-01-23 05:00:00,0.4501,0.8702,0.8827,0.6168,0.7,,
2017-01-23 06:00:00,0.405,0.8685,0.8806,0.6132,0.7,,
2017-01-23 07:00:00,0.3976,0.8702,0.8807,0.6114,0.9,,
2017-01-23 08:00:00,0.3586,0.8718,0.8824,0.6083,0.9,,
2017-01-23 09:00:00,0.3238,0.873,0.8877,0.6039,0.9,,
2017-01-23 10:00:00,0.293,0.8718,0.8904,0.6083,0.9,,
2017-01-23 11:00:00,0.2721,0.8713,0.894,0.6194,0.9,,
2017-01-23 12:00:00,0.2584,0.869,0.8907,0.6194,0.9,,
2017-01-23 13:00:00,0.2634,0.8707,0.8914,0.6199,0.9,,
2017-01-23 14:00:00,0.2778,0.8713,0.8881,0.6199,0.9,,
2017-01-23 15:00:00,0.3057,0.869,0.8864,0.6199,0.9,,
2017-01-23 16:00:00,0.3232,0.8679,0.8864,0.6194,0.9,,
2017-01-23 17:00:00,0.3149,0.8662,0.8837,0.6194,0.9,,
2017-01-23 18:00:00,0.3077,0.8662,0.8841,0.6185,0.9,,
2017-01-23 19:00:00,0.2799,0.8679,0.8854,0.6194,0.9,,
2017-01-23 20:00:00,0.2114,0.8673,0.8866,0.6207,0.9,,
2017-01-23 21:00:00,0.1013,0.8443,0.8909,0.6216,0.9,,
2017-01-23 22:00:00,0.0099,0.8623,0.8899,0.6225,0.7,,
2017-01-23 23:00:00,0.0,0.8696,0.8846,0.6199,0.7,,
2017-01-24 00:00:00,0.0059,0.8685,0.886,0.5977,0.7,,
2017-01-24 01:00:00,0.0165,0.8431,0.8873,0.5875,0.7,,
2017-01-24 02:00:00,0.0474,0.8369,0.8873,0.5866,0.7,,
2017-01-24 03:00:00,0.1059,0.8369,0.8889,0.5857,0.7,,
2017-01-24 04:00:00,0.2901,0.8392,0.8879,0.5871,0.7,,
2017-01-24 05:00:00,0.4599,0.8566,0.887,0.5888,0.7,,
2017-01-24 06:00:00,0.4165,0.8713,0.8874,0.6066,0.7,,
2017-01-24 07:00:00,0.4109,0.8758,0.8859,0.6221,0.9,,
2017-01-24 08:00:00,0.3722,0.8747,0.8833,0.6252,0.9,,
2017-01-24 09:00:00,0.3364,0.8707,0.884,0.6252,0.9,,
2017-01-24 10:00:00,0.3052,0.8707,0.884,0.6261,0.9,,
2017-01-24 11:00:00,0.2839,0.8707,0.8819,0.6287,0.9,,
2017-01-24 12:00:00,0.27,0.8707,0.8827,0.6327,0.9,,
2017-01-24 13:00:00,0.2758,0.8707,0.8837,0.6336,0.9,,
2017-01-24 14:00:00,0.2891,0.8707,0.8831,0.6323,0.9,,
2017-01-24 15:00:00,0.3175,0.8707,0.8823,0.6318,0.9,,
2017-01-24 16:00:00,0.3344,0.8707,0.8817,0.6349,0.9,,
2017-01-24 17:00:00,0.3268,0.8707,0.8814,0.6323,0.9,,
2017-01-24 18:00:00,0.3189,0.8713,0.8816,0.6332,0.9,,
2017-01-24 19:00:00,0.2902,0.869,0.8834,0.6327,0.9,,
2017-01-24 20:00:00,0.2197,0.8679,0.8853,0.6332,0.9,,
2017-01-24 21:00:00,0.1062,0.8696,0.8904,0.6327,0.9,,
2017-01-24 22:00:00,0.0144,0.869,0.8929,0.6105,0.7,,
2017-01-24 23:00:00,0.0099,0.864,0.8919,0.5946,0.7,,
2017-01-25 00:00:00,0.0139,0.8623,0.8907,0.595,0.7,,
2017-01-25 01:00:00,0.0256,0.8488,0.8917,0.595,0.7,,
2017-01-25 02:00:00,0.0533,0.8443,0.891,0.5955,0.7,,
2017-01-25 03:00:00,0.1096,0.8459,0.8913,0.5981,0.7,,
2017-01-25 04:00:00,0.2952,0.8476,0.8894,0.5973,0.7,,
2017-01-25 05:00:00,0.4871,0.8516,0.885,0.5968,0.7,,
2017-01-25 06:00:00,0.436,0.8685,0.8841,0.5959,0.7,,
2017-01-25 07:00:00,0.4269,0.8702,0.8826,0.5995,0.9,,
2017-01-25 08:00:00,0.3893,0.8707,0.8849,0.611,0.9,,
2017-01-25 09:00:00,0.354,0.8713,0.8861,0.611,0.9,,
2017-01-25 10:00:00,0.322,0.8713,0.8871,0.6145,0.9,,
2017-01-25 11:00:00,0.2988,0.8707,0.8904,0.6137,0.9,,
2017-01-25 12:00:00,0.2834,0.8707,0.8901,0.6132,0.9,,
2017-01-25 13:00:00,0.2917,0.869,0.89,0.615,0.9,,
2017-01-25 14:00:00,0.3043,0.8668,0.8816,0.6128,0.9,,
2017-01-25 15:00:00,0.3346,0.8668,0.881,0.6137,0.9,,
2017-01-25 16:00:00,0.3481,0.8668,0.8791,0.6101,0.9,,
2017-01-25 17:00:00,0.3459,0.8673,0.879,0.6097,0.9,,
2017-01-25 18:00:00,0.3351,0.869,0.8794,0.6101,0.9,,
2017-01-25 19:00:00,0.306,0.8679,0.8801,0.6132,0.9,,
2017-01-25 20:00:00,0.237,0.8685,0.8816,0.6137,0.9,,
2017-01-25 21:00:00,0.1231,0.8212,0.8876,0.6301,0.9,,
2017-01-25 22:00:00,0.0286,0.806,0.892,0.6163,0.7,,
2017-01-25 23:00:00,0.0159,0.8245,0.8907,0.6137,0.7,,
2017-01-26 00:00:00,0.02,0.8386,0.8941,0.6145,0.7,,
2017-01-26 01:00:00,0.0284,0.8527,0.893,0.6141,0.7,,
2017-01-26 02:00:00,0.0527,0.8471,0.8904,0.6168,0.7,,
2017-01-26 03:00:00,0.1091,0.8482,0.891,0.6017,0.7,,
2017-01-26 04:00:00,0.3061,0.8488,0.8901,0.5919,0.7,,
2017-01-26 05:00:00,0.5,0.8493,0.8864,0.6008,0.7,,
2017-01-26 06:00:00,0.4305,0.8538,0.885,0.6088,0.7,,
2017-01-26 07:00:00,0.4041,0.8527,0.8817,0.615,0.9,,
2017-01-26 08:00:00,0.3737,0.8505,0.875,0.6163,0.9,,
2017-01-26 09:00:00,0.3364,0.8527,0.8803,0.615,0.9,,
2017-01-26 10:00:00,0.3132,0.8505,0.8826,0.6327,0.9,,
2017-01-26 11:00:00,0.2906,0.8443,0.874,0.6159,0.9,,
2017-01-26 12:00:00,0.2762,0.8465,0.8766,0.6163,0.9,,
2017-01-26 13:00:00,0.2724,0.8476,0.881,0.6163,0.9,,
2017-01-26 14:00:00,0.2846,0.8505,0.8727,0.6163,0.9,,
2017-01-26 15:00:00,0.3208,0.8516,0.653,0.615,0.9,,
2017-01-26 16:00:00,0.3425,0.8533,0.5437,0.615,0.9,,
2017-01-26 17:00:00,0.3356,0.855,0.6569,0.6163,0.9,,
2017-01-26 18:00:00,0.3309,0.855,0.6549,0.6145,0.9,,
2017-01-26 19:00:00,0.3104,0.8555,0.655,0.5569,0.9,,
2017-01-26 20:00:00,0.2467,0.8566,0.6569,0.5503,0.9,,
2017-01-26 21:00:00,0.1381,0.855,0.6601,0.6185,0.9,,
2017-01-26 22:00:00,0.0381,0.8527,0.6641,0.5777,0.7,,
2017-01-26 23:00:00,0.0,0.8516,0.7043,0.5379,0.7,,
2017-01-27 00:00:00,0.0,0.8521,0.704,0.5379,0.7,,
2017-01-27 01:00:00,0.0,0.855,0.8084,0.5396,0.7,,
2017-01-27 02:00:00,0.0041,0.8555,0.8183,0.5374,0.7,,
2017-01-27 03:00:00,0.0695,0.8561,0.8151,0.537,0.7,,
2017-01-27 04:00:00,0.2612,0.8555,0.6836,0.5361,0.7,,
2017-01-27 05:00:00,0.3662,0.8578,0.6683,0.5392,0.7,,
2017-01-27 06:00:00,0.3142,0.8589,0.4409,0.5848,0.7,,
2017-01-27 07:00:00,0.3023,0.8611,0.4,0.6017,0.9,,
2017-01-27 08:00:00,0.276,0.8589,0.5867,0.6021,0.9,,
2017-01-27 09:00:00,0.2485,0.8566,0.655,0.6004,0.9,,
2017-01-27 10:00:00,0.231,0.8465,0.6577,0.5574,0.9,,
2017-01-27 11:00:00,0.2106,0.8454,0.6694,0.5396,0.9,,
2017-01-27 12:00:00,0.2006,0.8443,0.6849,0.5383,0.9,,
2017-01-27 13:00:00,0.2062,0.8437,0.6597,0.541,0.9,,
2017-01-27 14:00:00,0.22,0.8443,0.7096,0.6052,0.9,,
2017-01-27 15:00:00,0.2506,0.8459,0.8789,0.6092,0.9,,
2017-01-27 16:00:00,0.2714,0.8454,0.8879,0.6079,0.9,,
2017-01-27 17:00:00,0.2686,0.8454,0.8841,0.6132,0.9,,
2017-01-27 18:00:00,0.2599,0.8459,0.884,0.6252,0.9,,
2017-01-27 19:00:00,0.2389,0.8476,0.8854,0.6274,0.9,,
2017-01-27 20:00:00,0.1803,0.8476,0.8866,0.5786,0.9,,
2017-01-27 21:00:00,0.0682,0.851,0.8857,0.5356,0.9,,
2017-01-27 22:00:00,0.0,0.8488,0.8197,0.5356,0.7,,
2017-01-27 23:00:00,0.0,0.8454,0.8031,0.533,0.7,,
2017-01-28 00:00:00,0.0,0.8459,0.6799,0.5263,0.7,,
2017-01-28 01:00:00,0.0,0.8443,0.8077,0.5281,0.7,,
2017-01-28 02:00:00,0.0,0.8431,0.7387,0.5294,0.7,,
2017-01-28 03:00:00,0.0,0.8476,0.8303,0.5268,0.7,,
2017-01-28 04:00:00,0.1701,0.8482,0.8196,0.5215,0.7,,
2017-01-28 05:00:00,0.2943,0.8471,0.6744,0.599,0.7,,
2017-01-28 06:00:00,0.2671,0.8488,0.6746,0.6194,0.7,,
2017-01-28 07:00:00,0.2523,0.8645,0.6744,0.6243,0.9,,
2017-01-28 08:00:00,0.2268,0.8668,0.6736,0.6323,0.9,,
2017-01-28 09:00:00,0.1955,0.864,0.6737,0.6323,0.9,,
2017-01-28 10:00:00,0.1664,0.8595,0.6736,0.6345,0.9,,
2017-01-28 11:00:00,0.149,0.8459,0.674,0.6132,0.9,,
2017-01-28 12:00:00,0.1432,0.8352,0.6709,0.5738,0.9,,
2017-01-28 13:00:00,0.147,0.8352,0.6739,0.5769,0.9,,
2017-01-28 14:00:00,0.1545,0.8544,0.674,0.6035,0.9,,
2017-01-28 15:00:00,0.1793,0.8572,0.6726,0.6012,0.9,,
2017-01-28 16:00:00,0.2003,0.8589,0.672,0.6004,0.9,,
2017-01-28 17:00:00,0.2032,0.8606,0.6736,0.6017,0.9,,
2017-01-28 18:00:00,0.1948,0.8634,0.6736,0.6021,0.9,,
2017-01-28 19:00:00,0.1663,0.8488,0.6606,0.6026,0.9,,
2017-01-28 20:00:00,0.1068,0.8296,0.4194,0.5671,0.9,,
2017-01-28 21:00:00,0.0,0.8139,0.413,0.5441,0.9,,
2017-01-28 22:00:00,0.0,0.8144,0.4163,0.5436,0.7,,
2017-01-28 23:00:00,0.0,0.8122,0.4597,0.5445,0.7,,
2017-01-29 00:00:00,0.0,0.8155,0.6723,0.5467,0.7,,
2017-01-29 01:00:00,0.0,0.8251,0.6807,0.5441,0.7,,
2017-01-29 02:00:00,0.0,0.8268,0.7973,0.548,0.7,,
2017-01-29 03:00:00,0.0,0.8274,0.6789,0.5454,0.7,,
2017-01-29 04:00:00,0.0579,0.8262,0.6737,0.5441,0.7,,
2017-01-29 05:00:00,0.1635,0.8262,0.5691,0.5458,0.7,,
2017-01-29 06:00:00,0.1447,0.8274,0.4166,0.5463,0.7,,
2017-01-29 07:00:00,0.1263,0.8268,0.4133,0.5436,0.9,,
2017-01-29 08:00:00,0.0991,0.8257,0.413,0.5436,0.9,,
2017-01-29 09:00:00,0.0696,0.8257,0.4113,0.5436,0.9,,
2017-01-29 10:00:00,0.0451,0.824,0.4131,0.5454,0.9,,
2017-01-29 11:00:00,0.0306,0.8167,0.4131,0.529,0.9,,
2017-01-29 12:00:00,0.0263,0.8099,0.4087,0.513,0.9,,
2017-01-29 13:00:00,0.0308,0.7271,0.427,0.6141,0.9,,
2017-01-29 14:00:00,0.0399,0.7164,0.6726,0.6154,0.9,,
2017-01-29 15:00:00,0.0624,0.757,0.6747,0.584,0.9,,
2017-01-29 16:00:00,0.0784,0.8077,0.6727,0.5246,0.9,,
2017-01-29 17:00:00,0.0798,0.824,0.6113,0.5073,0.9,,
2017-01-29 18:00:00,0.0754,0.8257,0.603,0.5082,0.9,,
2017-01-29 19:00:00,0.0588,0.8268,0.6739,0.509,0.9,,
2017-01-29 20:00:00,0.0052,0.8291,0.6684,0.5086,0.9,,
2017-01-29 21:00:00,0.0,0.8274,0.549,0.5095,0.9,,
2017-01-29 22:00:00,0.0,0.8262,0.664,0.5042,0.7,,
2017-01-29 23:00:00,0.0,0.8262,0.6749,0.5051,0.7,,
2017-01-30 00:00:00,0.0,0.8279,0.6736,0.5139,0.7,,
2017-01-30 01:00:00,0.0,0.8229,0.674,0.5135,0.7,,
2017-01-30 02:00:00,0.0,0.8206,0.6726,0.5135,0.7,,
2017-01-30 03:00:00,0.0,0.8212,0.673,0.5135,0.7,,
2017-01-30 04:00:00,0.0,0.8268,0.6771,0.5086,0.7,,
2017-01-30 05:00:00,0.0019,0.8268,0.8637,0.5879,0.7,,
2017-01-30 06:00:00,0.0,0.8279,0.8407,0.6092,0.7,,
2017-01-30 07:00:00,0.0,0.8257,0.8143,0.607,0.9,,
2017-01-30 08:00:00,0.0,0.824,0.8127,0.6092,0.9,,
2017-01-30 09:00:00,0.0,0.824,0.8111,0.6092,0.9,,
2017-01-30 10:00:00,0.0,0.8499,0.8123,0.6083,0.9,,
2017-01-30 11:00:00,0.0,0.855,0.811,0.6074,0.9,,
2017-01-30 12:00:00,0.0,0.855,0.7977,0.5937,0.9,,
2017-01-30 13:00:00,0.0,0.855,0.6737,0.5933,0.9,,
2017-01-30 14:00:00,0.0,0.855,0.6623,0.5933,0.9,,
2017-01-30 15:00:00,0.0,0.855,0.5346,0.5941,0.9,,
2017-01-30 16:00:00,0.0,0.8566,0.5569,0.5937,0.9,,
2017-01-30 17:00:00,0.0,0.855,0.45,0.5915,0.9,,
2017-01-30 18:00:00,0.0,0.8595,0.5566,0.5937,0.9,,
2017-01-30 19:00:00,0.0,0.864,0.56,0.5937,0.9,,
2017-01-30 20:00:00,0.0,0.8544,0.5599,0.5862,0.9,,
2017-01-30 21:00:00,0.0,0.8476,0.5597,0.5711,0.9,,
2017-01-30 22:00:00,0.0,0.8471,0.5669,0.5702,0.7,,
2017-01-30 23:00:00,0.0,0.8437,0.7291,0.552,0.7,,
2017-01-31 00:00:00,0.0,0.8054,0.7999,0.5104,0.7,,
2017-01-31 01:00:00,0.0,0.8127,0.8871,0.5099,0.7,,
2017-01-31 02:00:00,0.0,0.8302,0.8884,0.5237,0.7,,
2017-01-31 03:00:00,0.0,0.8307,0.89,0.5263,0.7,,
2017-01-31 04:00:00,0.0,0.8274,0.8903,0.5254,0.7,,
2017-01-31 05:00:00,0.0022,0.8257,0.8873,0.5631,0.7,,
2017-01-31 06:00:00,0.0,0.8257,0.8867,0.6039,0.7,,
2017-01-31 07:00:00,0.0,0.8274,0.8847,0.6074,0.9,,
2017-01-31 08:00:00,0.0,0.8274,0.8806,0.6079,0.9,,
2017-01-31 09:00:00,0.0,0.8274,0.8866,0.6074,0.9,,
